date,mean_wind_speed_kph,max_hourly_mean_wind_speed_kph,min_hourly_mean_wind_speed_kph,high_ten_min_mean_wind_speed_kph,wind_direction_at_max_ten_min_mean_deg,highest_gust_speed_kph
2022-11-18,8.88,14.816,5.556,18.5,300,33.3
2022-11-19,14.24,25.928,5.556,29.6,160,48.1
2022-11-20,14.06,24.076,9.26,31.45,280,49.95
2022-11-21,14.24,27.78,7.408,33.3,130,51.8
2022-11-22,9.43,18.52,3.704,22.2,120,31.45
2022-11-23,15.73,24.076,9.26,31.45,230,51.8
2022-11-24,22.01,37.04,9.26,42.55,200,70.3
2022-11-25,17.02,24.076,11.112,27.75,170,44.4
2022-11-26,27.19,35.188,16.668,44.4,220,75.85
2022-11-27,18.31,25.928,9.26,35.15,210,62.9
2022-11-28,11.1,18.52,5.556,20.35,260,33.3
2022-11-29,10.54,16.668,3.704,18.5,120,27.75
2022-11-30,12.95,16.668,7.408,18.5,180,29.6
2022-12-01,14.99,20.372,11.112,24.05,170,38.85
2022-12-02,7.4,11.112,3.704,12.95,120,22.2
2022-12-03,7.4,12.964,3.704,14.8,110,20.35
2022-12-04,16.65,24.076,11.112,25.9,50,37
2022-12-05,16.84,22.224,12.964,22.2,50,37
2022-12-06,12.21,20.372,7.408,22.2,40,33.3
2022-12-07,6.85,9.26,3.704,11.1,310,16.65
2022-12-08,7.03,11.112,3.704,16.65,330,24.05
2022-12-09,6.1,11.112,3.704,12.95,270,16.65
2022-12-10,7.58,11.112,3.704,14.8,310,18.5
2022-12-11,5.55,11.112,1.852,12.95,360,16.65
2022-12-12,7.58,11.112,3.704,12.95,110,18.5
2022-12-13,9.81,14.816,5.556,16.65,30,24.05
2022-12-14,9.25,16.668,5.556,14.8,30,20.35
2022-12-15,8.14,12.964,1.852,16.65,310,22.2
2022-12-16,9.99,16.668,1.852,16.65,190,27.75
2022-12-17,9.25,14.816,5.556,16.65,120,25.9
2022-12-18,21.28,29.632,14.816,31.45,120,51.8
2022-12-19,23.86,29.632,16.668,35.15,230,57.35
2022-12-20,21.83,29.632,16.668,38.85,240,64.75
2022-12-21,19.79,27.78,9.26,38.85,230,62.9
2022-12-22,5,9.26,1.852,11.1,180,14.8
2022-12-23,16.65,24.076,9.26,27.75,210,59.2
2022-12-24,14.06,22.224,5.556,25.9,180,42.55
2022-12-25,13.51,25.928,5.556,27.75,350,53.65
2022-12-26,12.58,20.372,5.556,27.75,260,48.1
2022-12-27,15.73,22.224,9.26,25.9,170,48.1
2022-12-28,16.65,31.484,7.408,37,210,59.2
2022-12-29,19.06,33.336,9.26,38.85,240,61.05
2022-12-30,14.62,24.076,3.704,29.6,170,48.1
2022-12-31,6.1,9.26,1.852,11.1,20,14.8
2023-01-01,5.37,11.112,1.852,14.8,300,22.2
2023-01-02,11.1,18.52,1.852,25.9,130,38.85
2023-01-03,20.91,29.632,12.964,33.3,230,51.8
2023-01-04,17.39,24.076,3.704,27.75,240,44.4
2023-01-05,19.79,35.188,7.408,42.55,200,75.85
2023-01-06,16.09,24.076,9.26,29.6,180,55.5
2023-01-07,22.39,37.04,9.26,42.55,190,79.55
2023-01-08,18.87,27.78,12.964,31.45,230,57.35
2023-01-09,19.24,29.632,9.26,46.25,280,72.15
2023-01-10,22.76,33.336,12.964,46.25,250,72.15
2023-01-11,21.46,35.188,9.26,40.7,250,64.75
2023-01-12,31.45,42.596,12.964,48.1,260,81.4
2023-01-13,18.13,31.484,9.26,38.85,280,57.35
2023-01-14,21.09,33.336,12.964,38.85,260,59.2
2023-01-15,10.36,22.224,1.852,29.6,280,46.25
2023-01-16,5,12.964,1.852,12.95,10,22.2
2023-01-17,8.88,14.816,1.852,20.35,350,35.15
2023-01-18,12.39,22.224,5.556,27.75,320,55.5
2023-01-19,4.81,11.112,1.852,12.95,290,16.65
2023-01-20,10.54,14.816,3.704,14.8,120,24.05
2023-01-21,18.31,20.372,12.964,25.9,180,38.85
2023-01-22,11.28,22.224,3.704,24.05,170,37
2023-01-23,9.62,12.964,5.556,14.8,190,22.2
2023-01-24,12.21,16.668,5.556,18.5,200,31.45
2023-01-25,11.66,18.52,7.408,22.2,330,42.55
2023-01-26,7.22,14.816,3.704,18.5,320,25.9
2023-01-27,7.58,12.964,1.852,14.8,200,24.05
2023-01-28,7.96,11.112,3.704,12.95,260,22.2
2023-01-29,15.54,27.78,9.26,35.15,270,51.8
2023-01-30,14.8,22.224,7.408,24.05,230,38.85
2023-01-31,26.09,35.188,14.816,40.7,270,62.9
2023-02-01,23.68,31.484,12.964,37,270,61.05
2023-02-02,19.06,27.78,12.964,31.45,240,46.25
2023-02-03,17.21,24.076,12.964,27.75,230,44.4
2023-02-04,13.69,24.076,3.704,25.9,210,40.7
2023-02-05,9.07,18.52,3.704,20.35,160,31.45
2023-02-06,15.36,22.224,7.408,24.05,180,42.55
2023-02-07,8.51,16.668,3.704,18.5,210,31.45
2023-02-08,19.42,35.188,5.556,37,240,64.75
2023-02-09,12.21,18.52,7.408,20.35,200,31.45
2023-02-10,15.17,22.224,9.26,25.9,240,40.7
2023-02-11,10.54,14.816,5.556,16.65,180,25.9
2023-02-12,14.06,16.668,11.112,20.35,160,31.45
2023-02-13,16.09,27.78,11.112,31.45,160,49.95
2023-02-14,22.2,29.632,12.964,33.3,170,57.35
2023-02-15,15.91,25.928,7.408,29.6,220,48.1
2023-02-16,15.91,29.632,3.704,37,220,59.2
2023-02-17,23.68,42.596,9.26,49.95,280,75.85
2023-02-18,20.91,33.336,11.112,40.7,280,62.9
2023-02-19,21.09,29.632,7.408,33.3,220,51.8
2023-02-20,20.91,25.928,14.816,29.6,230,44.4
2023-02-21,17.94,27.78,5.556,29.6,200,48.1
2023-02-22,14.62,22.224,7.408,37,350,66.6
2023-02-23,8.51,12.964,5.556,16.65,350,31.45
2023-02-24,13.13,20.372,5.556,24.05,350,40.7
2023-02-25,11.1,16.668,7.408,20.35,110,27.75
2023-02-26,14.06,20.372,9.26,24.05,120,38.85
2023-02-27,10.36,18.52,7.408,22.2,120,31.45
2023-02-28,9.43,14.816,3.704,16.65,30,27.75
2023-03-01,12.02,20.372,7.408,22.2,70,31.45
2023-03-02,10.73,14.816,5.556,18.5,60,25.9
2023-03-03,6.1,9.26,3.704,11.1,60,16.65
2023-03-04,5,11.112,1.852,14.8,10,20.35
2023-03-05,8.51,14.816,1.852,20.35,290,31.45
2023-03-06,9.81,18.52,5.556,22.2,10,33.3
2023-03-07,10.54,14.816,5.556,16.65,20,27.75
2023-03-08,19.24,27.78,12.964,33.3,70,48.1
2023-03-09,25.53,35.188,16.668,37,10,55.5
2023-03-10,8.51,18.52,1.852,16.65,350,29.6
2023-03-11,17.39,31.484,5.556,37,270,53.65
2023-03-12,18.5,27.78,7.408,31.45,200,49.95
2023-03-13,19.24,25.928,11.112,33.3,10,51.8
2023-03-14,12.02,29.632,3.704,31.45,10,61.05
2023-03-15,13.32,20.372,5.556,24.05,120,35.15
2023-03-16,17.02,25.928,5.556,31.45,230,51.8
2023-03-17,10.54,16.668,3.704,18.5,120,31.45
2023-03-18,14.8,25.928,1.852,31.45,290,49.95
2023-03-19,11.47,18.52,3.704,22.2,200,37
2023-03-20,16.65,20.372,12.964,24.05,200,40.7
2023-03-21,20.16,27.78,11.112,44.4,220,72.15
2023-03-22,21.09,35.188,11.112,37,200,61.05
2023-03-23,18.69,29.632,12.964,33.3,190,64.75
2023-03-24,23.68,35.188,11.112,40.7,250,66.6
2023-03-25,13.13,20.372,3.704,25.9,270,40.7
2023-03-26,9.43,16.668,3.704,20.35,50,29.6
2023-03-27,15.17,18.52,7.408,24.05,150,42.55
2023-03-28,18.31,22.224,9.26,25.9,210,42.55
2023-03-29,21.64,37.04,12.964,42.55,190,66.6
2023-03-30,17.02,25.928,12.964,29.6,190,48.1
2023-03-31,13.13,22.224,7.408,24.05,280,37
2023-04-01,17.02,25.928,5.556,31.45,310,49.95
2023-04-02,9.81,16.668,1.852,22.2,150,37
2023-04-03,18.87,29.632,11.112,31.45,160,48.1
2023-04-04,20.54,27.78,16.668,29.6,170,44.4
2023-04-05,14.06,22.224,3.704,25.9,290,38.85
2023-04-06,9.43,16.668,3.704,20.35,280,33.3
2023-04-07,15.17,24.076,5.556,27.75,160,44.4
2023-04-08,17.76,24.076,12.964,29.6,160,44.4
2023-04-09,18.5,27.78,11.112,31.45,170,51.8
2023-04-10,18.13,29.632,7.408,42.55,280,70.3
2023-04-11,16.28,33.336,9.26,42.55,270,75.85
2023-04-12,23.86,51.856,5.556,57.35,320,86.95
2023-04-13,14.43,25.928,5.556,29.6,300,44.4
2023-04-14,11.1,24.076,0,31.45,290,44.4
2023-04-15,12.58,24.076,1.852,27.75,180,46.25
2023-04-16,11.1,18.52,5.556,20.35,200,29.6
2023-04-17,13.13,20.372,7.408,24.05,160,37
2023-04-18,16.46,24.076,9.26,25.9,90,38.85
2023-04-19,18.13,22.224,11.112,25.9,90,38.85
2023-04-20,21.28,27.78,9.26,31.45,90,46.25
2023-04-21,18.69,31.484,9.26,35.15,90,55.5
2023-04-22,13.88,24.076,7.408,25.9,20,42.55
2023-04-23,8.69,14.816,1.852,22.2,290,31.45
2023-04-24,17.39,25.928,9.26,29.6,40,42.55
2023-04-25,11.1,14.816,7.408,18.5,130,27.75
2023-04-26,12.77,18.52,9.26,20.35,170,33.3
2023-04-27,9.43,16.668,3.704,20.35,140,29.6
2023-04-28,7.96,12.964,3.704,14.8,220,22.2
2023-04-29,8.14,14.816,3.704,20.35,200,29.6
2023-04-30,14.8,22.224,7.408,25.9,220,42.55
2023-05-01,9.25,11.112,5.556,14.8,280,22.2
2023-05-02,10.73,14.816,7.408,18.5,140,27.75
2023-05-03,17.21,24.076,9.26,27.75,120,42.55
2023-05-04,20.16,27.78,12.964,29.6,90,46.25
2023-05-05,12.77,22.224,3.704,24.05,220,35.15
2023-05-06,10.92,18.52,5.556,20.35,240,31.45
2023-05-07,16.28,24.076,7.408,25.9,170,42.55
2023-05-08,15.91,20.372,7.408,25.9,210,37
2023-05-09,13.51,24.076,3.704,27.75,240,44.4
2023-05-10,17.21,24.076,9.26,27.75,260,49.95
2023-05-11,19.98,24.076,14.816,31.45,0,51.8
2023-05-12,8.33,14.816,5.556,18.5,320,27.75
2023-05-13,11.47,18.52,3.704,22.2,250,33.3
2023-05-14,15.91,24.076,9.26,29.6,280,38.85
2023-05-15,9.81,14.816,3.704,18.5,300,25.9
2023-05-16,9.07,16.668,3.704,20.35,300,31.45
2023-05-17,10.73,18.52,1.852,22.2,220,31.45
2023-05-18,12.95,20.372,7.408,22.2,210,33.3
2023-05-19,10.18,16.668,3.704,18.5,300,29.6
2023-05-20,5.92,12.964,1.852,16.65,310,25.9
2023-05-21,12.58,16.668,5.556,18.5,340,33.3
2023-05-22,11.47,18.52,5.556,22.2,0,33.3
2023-05-23,10.92,20.372,1.852,22.2,290,31.45
2023-05-24,10.18,14.816,3.704,16.65,300,29.6
2023-05-25,10.36,18.52,5.556,20.35,10,29.6
2023-05-26,10.36,16.668,3.704,18.5,40,29.6
2023-05-27,10.36,18.52,1.852,20.35,340,35.15
2023-05-28,14.06,20.372,9.26,22.2,10,35.15
2023-05-29,10.36,12.964,5.556,16.65,100,25.9
2023-05-30,9.99,12.964,5.556,16.65,80,27.75
2023-05-31,11.1,18.52,3.704,22.2,70,31.45
2023-06-01,11.1,16.668,5.556,18.5,80,31.45
2023-06-02,10.73,14.816,5.556,18.5,80,25.9
2023-06-03,8.51,11.112,3.704,14.8,50,24.05
2023-06-04,10.18,14.816,7.408,18.5,100,27.75
2023-06-05,10.73,14.816,5.556,18.5,110,27.75
2023-06-06,9.43,16.668,5.556,18.5,60,27.75
2023-06-07,13.32,18.52,5.556,22.2,110,33.3
2023-06-08,14.99,20.372,9.26,22.2,70,37
2023-06-09,16.46,24.076,11.112,25.9,90,38.85
2023-06-10,12.02,20.372,5.556,22.2,110,33.3
2023-06-11,10.36,14.816,5.556,16.65,250,27.75
2023-06-12,8.51,20.372,3.704,22.2,30,31.45
2023-06-13,7.58,11.112,3.704,22.2,100,33.3
2023-06-14,10.92,20.372,5.556,24.05,100,35.15
2023-06-15,7.58,11.112,5.556,12.95,300,20.35
2023-06-16,12.58,25.928,5.556,29.6,120,44.4
2023-06-17,8.51,12.964,5.556,22.2,150,35.15
2023-06-18,9.62,16.668,1.852,20.35,150,33.3
2023-06-19,12.39,20.372,3.704,24.05,230,35.15
2023-06-20,11.1,20.372,5.556,25.9,230,37
2023-06-21,11.1,18.52,3.704,22.2,300,33.3
2023-06-22,9.81,16.668,3.704,22.2,160,37
2023-06-23,18.13,20.372,12.964,27.75,160,46.25
2023-06-24,21.46,29.632,11.112,33.3,170,59.2
2023-06-25,14.62,29.632,5.556,31.45,170,49.95
2023-06-26,13.88,20.372,7.408,24.05,240,38.85
2023-06-27,17.58,27.78,9.26,29.6,220,46.25
2023-06-28,12.77,22.224,3.704,25.9,270,40.7
2023-06-29,14.24,22.224,3.704,25.9,220,40.7
2023-06-30,17.21,27.78,7.408,31.45,270,53.65
2023-07-01,20.72,29.632,12.964,33.3,280,51.8
2023-07-02,19.06,29.632,11.112,37,270,59.2
2023-07-03,14.8,27.78,3.704,31.45,270,46.25
2023-07-04,12.21,22.224,5.556,25.9,280,40.7
2023-07-05,13.69,24.076,7.408,27.75,250,44.4
2023-07-06,18.31,27.78,7.408,29.6,140,53.65
2023-07-07,20.72,31.484,5.556,33.3,180,53.65
2023-07-08,19.42,31.484,5.556,35.15,190,74
2023-07-09,11.66,18.52,7.408,20.35,240,35.15
2023-07-10,8.88,16.668,3.704,18.5,280,24.05
2023-07-11,13.51,25.928,3.704,29.6,290,44.4
2023-07-12,15.91,22.224,3.704,25.9,270,37
2023-07-13,9.99,18.52,3.704,22.2,220,31.45
2023-07-14,13.69,22.224,7.408,24.05,40,35.15
2023-07-15,20.72,27.78,12.964,31.45,280,49.95
2023-07-16,15.36,22.224,7.408,24.05,270,37
2023-07-17,7.4,11.112,3.704,18.5,260,29.6
2023-07-18,11.28,16.668,7.408,20.35,340,33.3
2023-07-19,9.62,14.816,5.556,16.65,290,25.9
2023-07-20,9.07,16.668,3.704,24.05,300,35.15
2023-07-21,12.21,20.372,3.704,22.2,210,35.15
2023-07-22,9.07,12.964,5.556,16.65,220,24.05
2023-07-23,14.24,24.076,7.408,27.75,20,38.85
2023-07-24,13.51,18.52,5.556,22.2,0,37
2023-07-25,7.58,16.668,1.852,20.35,230,29.6
2023-07-26,14.06,20.372,7.408,22.2,160,37
2023-07-27,12.39,18.52,7.408,22.2,290,33.3
2023-07-28,15.54,24.076,5.556,29.6,210,46.25
2023-07-29,21.64,31.484,11.112,37,260,53.65
2023-07-30,16.46,29.632,7.408,27.75,260,46.25
2023-07-31,19.24,29.632,11.112,37,270,53.65
2023-08-01,13.32,20.372,7.408,22.2,110,37
2023-08-02,17.39,24.076,11.112,27.75,0,46.25
2023-08-03,18.31,24.076,12.964,29.6,310,46.25
2023-08-04,11.28,22.224,7.408,25.9,110,38.85
2023-08-05,16.28,25.928,5.556,29.6,10,51.8
2023-08-06,13.51,25.928,5.556,27.75,300,38.85
2023-08-07,10.18,18.52,5.556,22.2,220,33.3
2023-08-08,3.88,9.26,1.852,9.25,40,12.95
2023-08-09,10.36,16.668,3.704,20.35,210,31.45
2023-08-10,15.54,20.372,9.26,27.75,160,42.55
2023-08-11,22.94,33.336,7.408,37,210,59.2
2023-08-12,18.31,24.076,11.112,27.75,200,42.55
2023-08-13,13.32,22.224,7.408,24.05,250,37
2023-08-14,10.18,16.668,3.704,20.35,350,31.45
2023-08-15,7.96,11.112,1.852,14.8,320,24.05
2023-08-16,6.85,12.964,1.852,14.8,100,22.2
2023-08-17,16.65,24.076,9.26,29.6,130,48.1
2023-08-18,22.94,31.484,16.668,37,80,62.9
2023-08-19,19.06,29.632,3.704,33.3,220,55.5
2023-08-20,21.28,33.336,11.112,38.85,210,62.9
2023-08-21,24.05,33.336,16.668,37,220,68.45
2023-08-22,12.21,18.52,1.852,22.2,240,33.3
2023-08-23,10.73,18.52,5.556,20.35,240,31.45
2023-08-24,10.92,20.372,1.852,22.2,270,35.15
2023-08-25,13.13,24.076,3.704,27.75,310,38.85
2023-08-26,15.54,22.224,9.26,27.75,0,57.35
2023-08-27,12.95,24.076,5.556,29.6,330,42.55
2023-08-28,9.25,14.816,3.704,18.5,270,27.75
2023-08-29,11.47,20.372,3.704,24.05,270,37
2023-08-30,7.58,11.112,3.704,12.95,200,22.2
2023-08-31,10.54,18.52,1.852,22.2,210,33.3
2023-09-01,6.29,11.112,1.852,18.5,50,27.75
2023-09-02,7.4,12.964,3.704,14.8,210,24.05
2023-09-03,13.51,22.224,5.556,24.05,210,37
2023-09-04,7.96,12.964,3.704,12.95,80,24.05
2023-09-05,14.62,25.928,9.26,27.75,80,46.25
2023-09-06,12.02,20.372,5.556,24.05,170,40.7
2023-09-07,9.99,14.816,3.704,16.65,120,27.75
2023-09-08,7.4,12.964,3.704,14.8,280,20.35
2023-09-09,8.33,16.668,1.852,18.5,210,25.9
2023-09-10,7.77,14.816,1.852,16.65,310,25.9
2023-09-11,8.69,20.372,3.704,24.05,0,38.85
2023-09-12,7.03,12.964,1.852,18.5,20,25.9
2023-09-13,12.39,24.076,1.852,27.75,160,44.4
2023-09-14,8.14,14.816,3.704,16.65,320,25.9
2023-09-15,8.14,12.964,3.704,18.5,10,29.6
2023-09-16,14.99,25.928,9.26,29.6,40,44.4
2023-09-17,6.48,11.112,1.852,12.95,290,20.35
2023-09-18,15.36,25.928,7.408,37,270,57.35
2023-09-19,21.46,33.336,5.556,38.85,210,62.9
2023-09-20,17.94,31.484,7.408,35.15,210,57.35
2023-09-21,10.54,22.224,5.556,24.05,280,38.85
2023-09-22,13.69,24.076,3.704,27.75,330,46.25
2023-09-23,12.21,20.372,1.852,25.9,130,42.55
2023-09-24,19.42,29.632,12.964,37,200,55.5
2023-09-25,24.42,31.484,16.668,37,210,59.2
2023-09-26,15.36,27.78,7.408,31.45,150,55.5
2023-09-27,21.46,35.188,7.408,38.85,110,62.9
2023-09-28,18.13,31.484,11.112,35.15,180,53.65
2023-09-29,11.47,20.372,3.704,25.9,250,38.85
2023-09-30,17.39,31.484,7.408,37,200,55.5
2023-10-01,16.84,25.928,7.408,29.6,210,42.55
2023-10-02,12.02,18.52,5.556,22.2,210,38.85
2023-10-03,15.54,24.076,7.408,29.6,270,48.1
2023-10-04,16.84,24.076,9.26,27.75,220,42.55
2023-10-05,21.83,29.632,11.112,31.45,200,49.95
2023-10-06,20.72,25.928,16.668,29.6,220,53.65
2023-10-07,16.65,24.076,9.26,29.6,200,42.55
2023-10-08,7.96,11.112,3.704,14.8,230,22.2
2023-10-09,8.69,16.668,1.852,20.35,180,29.6
2023-10-10,16.28,25.928,7.408,27.75,220,42.55
2023-10-11,8.69,14.816,3.704,18.5,320,25.9
2023-10-12,4.25,9.26,1.852,11.1,200,18.5
2023-10-13,12.95,27.78,1.852,35.15,290,51.8
2023-10-14,12.39,22.224,5.556,27.75,310,42.55
2023-10-15,5,7.408,1.852,9.25,200,14.8
2023-10-16,10.54,16.668,7.408,20.35,90,27.75
2023-10-17,19.24,29.632,9.26,31.45,100,51.8
2023-10-18,24.42,29.632,16.668,33.3,100,48.1
2023-10-19,10.36,16.668,3.704,20.35,90,35.15
2023-10-20,15.36,24.076,7.408,27.75,60,44.4
2023-10-21,9.07,12.964,3.704,18.5,310,27.75
2023-10-22,7.96,16.668,3.704,18.5,90,29.6
2023-10-23,14.24,18.52,7.408,22.2,100,35.15
2023-10-24,10.36,14.816,7.408,18.5,100,27.75
2023-10-25,14.99,22.224,9.26,25.9,100,38.85
2023-10-26,11.28,20.372,7.408,18.5,160,33.3
2023-10-27,13.51,18.52,7.408,22.2,90,31.45
2023-10-28,13.88,16.668,11.112,18.5,120,29.6
2023-10-29,9.25,20.372,3.704,24.05,50,40.7
2023-10-30,11.66,14.816,7.408,18.5,100,27.75
2023-10-31,15.17,29.632,5.556,33.3,100,55.5
2023-11-01,14.24,29.632,5.556,35.15,260,59.2
2023-11-02,9.81,16.668,5.556,25.9,10,37
2023-11-03,10.92,24.076,5.556,27.75,0,40.7
2023-11-04,12.39,18.52,5.556,22.2,20,33.3
2023-11-05,12.21,14.816,7.408,18.5,260,27.75
2023-11-06,15.73,20.372,11.112,25.9,260,42.55
2023-11-07,12.58,18.52,7.408,24.05,160,37
2023-11-08,17.76,33.336,11.112,38.85,260,70.3
2023-11-09,13.51,18.52,9.26,24.05,270,40.7
2023-11-10,15.36,31.484,7.408,35.15,300,51.8
2023-11-11,10.18,18.52,3.704,20.35,100,37
2023-11-12,17.58,24.076,11.112,27.75,210,42.55
2023-11-13,20.72,51.856,11.112,59.2,270,92.5
2023-11-14,18.13,25.928,7.408,29.6,260,49.95
2023-11-15,9.81,22.224,5.556,29.6,260,46.25
2023-11-16,10.18,18.52,5.556,27.75,220,59.2
2023-11-17,14.43,27.78,5.556,31.45,120,51.8
2023-11-18,24.79,29.632,7.408,35.15,210,53.65
2023-11-19,17.58,31.484,3.704,37,270,55.5
2023-11-20,19.24,27.78,5.556,31.45,310,49.95
2023-11-21,9.81,16.668,5.556,18.5,240,27.75
2023-11-22,17.21,22.224,11.112,25.9,260,48.1
2023-11-23,17.94,27.78,7.408,29.6,280,46.25
2023-11-24,7.22,11.112,5.556,12.95,10,20.35
2023-11-25,9.81,12.964,5.556,14.8,100,25.9
2023-11-26,8.51,11.112,3.704,12.95,120,20.35
2023-11-27,10.36,16.668,5.556,22.2,0,37
2023-11-28,5,9.26,3.704,12.95,270,18.5
2023-11-29,9.43,14.816,3.704,18.5,80,25.9
2023-11-30,11.47,18.52,3.704,20.35,30,27.75
2023-12-01,4.07,5.556,1.852,11.1,310,12.95
2023-12-02,4.62,7.408,3.704,9.25,60,16.65
2023-12-03,10.18,14.816,5.556,18.5,40,25.9
2023-12-04,11.84,16.668,7.408,20.35,320,29.6
2023-12-05,8.14,16.668,1.852,18.5,110,27.75
2023-12-06,22.57,29.632,16.668,31.45,130,53.65
2023-12-07,18.69,25.928,12.964,27.75,200,48.1
2023-12-08,23.31,35.188,14.816,37,220,66.6
2023-12-09,27.56,46.3,9.26,53.65,270,90.65
2023-12-10,19.42,42.596,7.408,49.95,250,77.7
2023-12-11,11.47,20.372,5.556,24.05,270,35.15
2023-12-12,9.99,18.52,3.704,22.2,0,40.7
2023-12-13,11.66,16.668,5.556,18.5,320,31.45
2023-12-14,13.51,24.076,7.408,31.45,290,44.4
2023-12-15,17.76,27.78,9.26,31.45,220,49.95
2023-12-16,27.01,31.484,22.224,35.15,210,57.35
2023-12-17,24.61,31.484,16.668,35.15,210,55.5
2023-12-18,12.02,20.372,7.408,24.05,210,38.85
2023-12-19,14.8,24.076,7.408,27.75,270,49.95
2023-12-20,28.86,40.744,18.52,44.4,280,70.3
2023-12-21,34.78,42.596,25.928,49.95,290,74
2023-12-22,31.26,38.892,22.224,42.55,270,70.3
2023-12-23,23.68,31.484,14.816,33.3,230,55.5
2023-12-24,23.31,37.04,9.26,44.4,270,66.6
2023-12-25,19.98,27.78,9.26,35.15,240,62.9
2023-12-26,13.69,37.04,3.704,42.55,110,64.75
2023-12-27,16.28,37.04,7.408,40.7,110,66.6
2023-12-28,24.61,35.188,12.964,40.7,260,70.3
2023-12-29,17.76,29.632,9.26,37,260,61.05
2023-12-30,22.57,33.336,7.408,38.85,110,62.9
2023-12-31,23.49,33.336,16.668,37,290,57.35
2024-01-01,16.09,24.076,9.26,33.3,270,57.35
2024-01-02,13.13,22.224,7.408,24.05,210,37
2024-01-03,11.1,18.52,5.556,24.05,250,35.15
2024-01-04,10.73,20.372,5.556,24.05,260,38.85
2024-01-05,9.62,16.668,3.704,24.05,300,37
2024-01-06,6.66,9.26,1.852,12.95,320,14.8
2024-01-07,4.62,9.26,1.852,11.1,70,12.95
2024-01-08,9.81,14.816,3.704,16.65,70,27.75
2024-01-09,14.8,18.52,11.112,22.2,90,37
2024-01-10,10.73,14.816,7.408,16.65,70,27.75
2024-01-11,10.73,14.816,7.408,18.5,50,25.9
2024-01-12,5.18,7.408,1.852,11.1,60,16.65
2024-01-13,4.81,9.26,1.852,12.95,50,18.5
2024-01-14,7.77,11.112,1.852,14.8,0,22.2
2024-01-15,6.1,9.26,1.852,14.8,10,22.2
2024-01-16,12.95,22.224,5.556,25.9,240,40.7
2024-01-17,7.58,11.112,3.704,16.65,10,24.05
2024-01-18,9.07,14.816,3.704,22.2,340,31.45
2024-01-19,15.91,25.928,7.408,29.6,190,49.95
2024-01-20,22.01,29.632,14.816,35.15,190,57.35
2024-01-21,36.26,55.56,12.964,64.75,210,125.8
2024-01-22,29.23,44.448,14.816,48.1,250,79.55
2024-01-23,32.75,46.3,12.964,55.5,260,94.35
2024-01-24,17.58,48.152,9.26,49.95,250,83.25
2024-01-25,24.24,31.484,9.26,44.4,270,79.55
2024-01-26,22.2,31.484,11.112,42.55,280,64.75
2024-01-27,22.76,29.632,16.668,33.3,170,55.5
2024-01-28,23.12,38.892,1.852,42.55,200,68.45
2024-01-29,7.77,12.964,1.852,18.5,0,29.6
2024-01-30,10.73,20.372,1.852,25.9,190,40.7
2024-01-31,22.39,37.04,5.556,42.55,210,74
2024-02-01,16.28,25.928,7.408,29.6,220,44.4
2024-02-02,17.39,27.78,7.408,31.45,210,51.8
2024-02-03,15.54,22.224,7.408,25.9,270,38.85
2024-02-04,23.49,37.04,14.816,40.7,250,62.9
2024-02-05,22.01,27.78,14.816,33.3,230,51.8
2024-02-06,11.84,25.928,3.704,29.6,210,49.95
2024-02-07,7.77,16.668,1.852,18.5,80,29.6
2024-02-08,24.05,29.632,16.668,31.45,90,49.95
2024-02-09,20.35,27.78,14.816,31.45,90,48.1
2024-02-10,9.99,14.816,5.556,18.5,40,24.05
2024-02-11,13.51,22.224,7.408,27.75,270,46.25
2024-02-12,15.17,24.076,9.26,37,290,62.9
2024-02-13,8.51,12.964,5.556,12.95,80,22.2
2024-02-14,12.02,20.372,5.556,25.9,220,38.85
2024-02-15,12.77,22.224,7.408,22.2,200,37
2024-02-16,12.02,14.816,7.408,20.35,240,27.75
2024-02-17,14.06,20.372,11.112,24.05,220,35.15
2024-02-18,13.13,22.224,5.556,29.6,210,42.55
2024-02-19,19.61,29.632,11.112,37,220,51.8
2024-02-20,20.54,33.336,9.26,37,210,61.05
2024-02-21,19.24,33.336,11.112,40.7,270,62.9
2024-02-22,13.69,20.372,7.408,31.45,270,51.8
2024-02-23,11.66,20.372,5.556,27.75,260,44.4
2024-02-24,9.25,14.816,1.852,16.65,320,29.6
2024-02-25,17.02,20.372,11.112,24.05,0,37
2024-02-26,11.28,12.964,7.408,16.65,340,31.45
2024-02-27,17.58,27.78,9.26,33.3,270,44.4
2024-02-28,17.94,25.928,12.964,29.6,220,51.8
2024-02-29,15.36,27.78,11.112,33.3,270,51.8
2024-03-01,14.99,29.632,3.704,33.3,10,55.5
2024-03-02,18.87,31.484,11.112,35.15,320,61.05
2024-03-03,11.84,20.372,7.408,22.2,280,33.3
2024-03-04,24.79,37.04,7.408,40.7,100,64.75
2024-03-05,19.61,31.484,11.112,35.15,260,61.05
2024-03-06,22.01,25.928,16.668,29.6,120,46.25
2024-03-07,22.01,29.632,14.816,33.3,110,48.1
2024-03-08,24.05,29.632,18.52,37,100,55.5
2024-03-09,22.76,29.632,18.52,33.3,60,48.1
2024-03-10,11.28,16.668,5.556,16.65,40,27.75
2024-03-11,8.51,22.224,1.852,25.9,100,38.85
2024-03-12,17.94,37.04,5.556,42.55,200,64.75
2024-03-13,12.95,37.04,3.704,40.7,200,66.6
2024-03-14,13.51,22.224,7.408,24.05,200,42.55
